employee_id,full_name,job_title,department,business_unit,gender,ethnicity,age,hire_date,annual_salary,bonus_%,country,city,exit_date,latitude,longitude
E03430,Leo Herrera,Senior Business Partner,Human Resources,Research & Development,Male,Latino,48,4/22/1998,"$85,369 ",0.0,Brazil,Manaus,11/27/2004,-3.0446589,-60.0495051
E03438,Asher Morales,Automation Engineer,Engineering,Research & Development,Male,Latino,52,7/10/2020,"$88,272 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03440,Genesis Navarro,Cloud Infrastructure Architect,IT,Corporate,Female,Latino,41,4/28/2009,"$69,803 ",0.0,Brazil,Manaus,,-3.0446589,-60.0495051
E03446,Julian Ross,Manager,Marketing,Research & Development,Male,Caucasian,51,7/2/2020,"$100,099 ",0.08,United States,Miami,,25.7823843,-80.3118592
E03455,Hadley Ford,Systems Analyst,IT,Research & Development,Female,Caucasian,52,2/23/2005,"$45,286 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03457,Ivy Desai,Controls Engineer,Engineering,Research & Development,Female,Asian,59,4/9/2001,"$119,699 ",0.0,China,Shanghai,,31.2239286,121.147112
E03461,Nathan Lau,Business Partner,Human Resources,Research & Development,Male,Asian,35,2/22/2011,"$43,336 ",0.0,United States,Austin,7/12/2020,30.3076576,-97.9205502
E03465,Harper Phan,Analyst II,Finance,Manufacturing,Female,Asian,45,12/7/2016,"$71,454 ",0.0,China,Shanghai,,31.2239286,121.147112
E03471,Julia Sandoval,Manager,Human Resources,Corporate,Female,Latino,42,11/19/2017,"$101,143 ",0.06,United States,Miami,,25.7823843,-80.3118592
E03474,Violet Hall,Solutions Architect,IT,Corporate,Female,Caucasian,40,12/10/2010,"$97,807 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03484,Logan Rivera,Director,IT,Research & Development,Male,Latino,59,5/24/2002,"$172,787 ",0.28,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E03490,Henry Campos,Senior Manager,Human Resources,Corporate,Male,Latino,38,9/27/2009,"$127,801 ",0.15,United States,Phoenix,,33.6049778,-112.4546902
E03496,Robert Yang,Senior Analyst,Accounting,Speciality Products,Male,Asian,31,11/4/2017,"$97,078 ",0.0,United States,Austin,3/9/2020,30.3076576,-97.9205502
E03506,Jaxson Mai,System Administrator,Human Resources,Research & Development,Male,Asian,48,3/8/2014,"$197,367 ",0.39,United States,Austin,,30.3076576,-97.9205502
E03519,Eliza Zheng,Computer Systems Manager,IT,Speciality Products,Female,Asian,48,4/20/2014,"$91,679 ",0.07,China,Chongqing,,29.5548108,106.3837459
E03520,Nolan Pena,Analyst,Marketing,Manufacturing,Male,Latino,30,6/21/2018,"$56,154 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03521,Jackson Navarro,Director,Sales,Corporate,Male,Latino,52,9/25/2020,"$163,143 ",0.28,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03528,Leo Hsu,Senior Manager,Human Resources,Manufacturing,Male,Asian,62,11/22/2017,"$138,808 ",0.15,China,Chongqing,,29.5548108,106.3837459
E03532,Jaxson Santiago,Engineering Manager,Engineering,Research & Development,Male,Latino,56,9/20/2018,"$78,938 ",0.14,United States,Phoenix,,33.6049778,-112.4546902
E03538,Gabriel Holmes,Enterprise Architect,IT,Research & Development,Male,Caucasian,40,11/4/2010,"$92,952 ",0.0,United States,Seattle,,47.606209,-122.332069
E03540,Emma Perry,Solutions Architect,IT,Manufacturing,Female,Caucasian,28,1/22/2018,"$68,176 ",0.0,United States,Seattle,,47.606209,-122.332069
E03545,Sofia Cheng,System Administrator,Accounting,Corporate,Female,Asian,63,7/26/2020,"$216,195 ",0.31,United States,Miami,,25.7823843,-80.3118592
E03547,Owen Han,Analyst,Accounting,Corporate,Male,Asian,28,5/12/2017,"$52,069 ",0.0,China,Chongqing,,29.5548108,106.3837459
E03549,Mateo Vu,Account Representative,Sales,Speciality Products,Male,Asian,30,9/29/2016,"$59,100 ",0.0,China,Chongqing,,29.5548108,106.3837459
E03550,Stella Wu,Senior Manager,Marketing,Speciality Products,Female,Asian,35,2/20/2014,"$155,905 ",0.14,United States,Phoenix,,33.6049778,-112.4546902
E03560,Ayla Ng,Account Representative,Sales,Manufacturing,Female,Asian,46,3/20/2004,"$73,004 ",0.0,China,Beijing,,39.9384171,116.0678242
E03563,Ian Barnes,Operations Engineer,Engineering,Corporate,Male,Caucasian,47,6/8/2020,"$115,765 ",0.0,United States,Miami,2/2/2021,25.7823843,-80.3118592
E03567,Silas Chavez,Technical Architect,IT,Research & Development,Male,Latino,51,4/15/2008,"$86,431 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03571,Lincoln Henderson,Business Partner,Human Resources,Speciality Products,Male,Caucasian,28,6/27/2021,"$48,510 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03574,John Moore,System Administrator,IT,Speciality Products,Male,Caucasian,52,11/8/2005,"$199,808 ",0.32,United States,Seattle,,47.606209,-122.332069
E03578,Maverick Li,Analyst II,Sales,Research & Development,Male,Asian,34,3/10/2018,"$58,993 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03579,Robert Zhang,System Administrator,Marketing,Corporate,Male,Asian,45,9/24/2015,"$202,680 ",0.32,United States,Phoenix,8/17/2022,33.6049778,-112.4546902
E03580,Maverick Medina,Analyst II,Sales,Manufacturing,Male,Latino,39,5/27/2007,"$51,234 ",0.0,United States,Seattle,,47.606209,-122.332069
E03583,Kayden Jordan,Cloud Infrastructure Architect,IT,Research & Development,Male,Caucasian,48,9/14/2010,"$99,335 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03583,Brooks Marquez,System Administrator,Sales,Corporate,Male,Latino,61,9/24/2019,"$201,464 ",0.37,United States,Chicago,,41.8336152,-87.8967698
E03591,Piper Sun,Director,Marketing,Manufacturing,Female,Asian,64,2/14/2011,"$171,217 ",0.19,United States,Seattle,,47.606209,-122.332069
E03595,Christopher Howard,Enterprise Architect,IT,Speciality Products,Male,Caucasian,61,8/26/2019,"$75,780 ",0.0,United States,Seattle,,47.606209,-122.332069
E03611,Alice Mehta,Analyst II,Sales,Research & Development,Female,Asian,45,4/2/2019,"$52,621 ",0.0,China,Beijing,,39.9384171,116.0678242
E03612,Grayson Cooper,Senior Manager,Finance,Speciality Products,Male,Black,64,6/29/2013,"$159,571 ",0.1,United States,Columbus,,39.9828348,-83.1556352
E03615,Daniel Dixon,Operations Engineer,Engineering,Speciality Products,Male,Caucasian,51,10/9/1999,"$95,639 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03616,Josiah Lewis,Manager,IT,Research & Development,Male,Caucasian,46,8/11/2021,"$127,559 ",0.1,United States,Austin,,30.3076576,-97.9205502
E03626,Nicholas Avila,Enterprise Architect,IT,Research & Development,Male,Latino,28,9/28/2017,"$97,336 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03630,Jacob Davis,Director,Accounting,Research & Development,Male,Caucasian,36,9/3/2016,"$150,399 ",0.28,United States,Chicago,,41.8336152,-87.8967698
E03637,Landon Thao,HRIS Analyst,Human Resources,Speciality Products,Male,Asian,25,1/21/2021,"$67,299 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03642,Aria Roberts,Manager,Accounting,Corporate,Female,Caucasian,38,8/12/2015,"$106,858 ",0.05,United States,Seattle,,47.606209,-122.332069
E03648,Vivian Hunter,Account Representative,Sales,Corporate,Female,Black,26,8/21/2019,"$66,084 ",0.0,United States,Seattle,,47.606209,-122.332069
E03655,Samantha Rogers,Analyst,Marketing,Speciality Products,Female,Caucasian,28,1/17/2020,"$45,061 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03664,Aria Castro,Engineering Manager,Engineering,Speciality Products,Female,Latino,45,3/14/2014,"$113,873 ",0.11,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E03680,Elias Alvarado,Senior Manager,IT,Manufacturing,Male,Latino,56,1/9/2012,"$146,140 ",0.1,Brazil,Manaus,,-3.0446589,-60.0495051
E03681,Lyla Chen,Senior Business Partner,Human Resources,Research & Development,Female,Asian,45,4/26/2019,"$90,870 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03683,Raelynn Hong,Director,Marketing,Speciality Products,Female,Asian,28,12/11/2019,"$182,321 ",0.28,China,Beijing,,39.9384171,116.0678242
E03685,Silas Hunter,Solutions Architect,IT,Corporate,Male,Black,55,5/4/1998,"$62,174 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03689,Wesley Gray,Senior Analyst,Accounting,Speciality Products,Male,Caucasian,62,4/22/2003,"$76,906 ",0.0,United States,Seattle,,47.606209,-122.332069
E03691,Colton Garcia,Solutions Architect,IT,Speciality Products,Male,Latino,55,11/17/1993,"$80,170 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03694,Eli Reed,Systems Analyst,IT,Corporate,Male,Caucasian,51,2/27/2014,"$53,929 ",0.0,United States,Miami,12/22/2017,25.7823843,-80.3118592
E03694,Hailey Watson,Senior Manager,Accounting,Corporate,Female,Black,31,1/20/2017,"$124,629 ",0.1,United States,Columbus,,39.9828348,-83.1556352
E03694,Elena Patterson,System Administrator,Finance,Speciality Products,Female,Black,38,11/9/2018,"$223,805 ",0.36,United States,Chicago,,41.8336152,-87.8967698
E03697,Isaac Woods,Manager,Sales,Corporate,Male,Caucasian,28,1/8/2021,"$108,826 ",0.1,United States,Miami,,25.7823843,-80.3118592
E03717,Joseph Ruiz,Field Engineer,Engineering,Manufacturing,Male,Latino,45,2/26/2002,"$75,819 ",0.0,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03718,Zoe Zhou,Manager,Finance,Corporate,Female,Asian,61,10/6/2009,"$103,096 ",0.07,China,Beijing,,39.9384171,116.0678242
E03719,Jack Brown,Analyst,Marketing,Corporate,Male,Caucasian,55,12/7/2004,"$40,752 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03720,Dominic Clark,Quality Engineer,Engineering,Research & Development,Male,Caucasian,52,10/17/2012,"$71,476 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03720,Genesis Hunter,Manager,Finance,Corporate,Female,Caucasian,48,4/22/1999,"$102,847 ",0.05,United States,Chicago,,41.8336152,-87.8967698
E03737,Kennedy Rahman,System Administrator,Human Resources,Manufacturing,Female,Asian,49,2/28/2003,"$211,291 ",0.37,China,Chongqing,,29.5548108,106.3837459
E03749,Kennedy Foster,Manager,Marketing,Speciality Products,Female,Caucasian,53,11/23/2013,"$113,135 ",0.05,United States,Austin,,30.3076576,-97.9205502
E03750,Elias Dang,Director,Engineering,Speciality Products,Male,Asian,64,8/29/1995,"$158,787 ",0.18,China,Chengdu,,30.6584246,103.9107386
E03750,Jordan Cho,Analyst II,Accounting,Speciality Products,Male,Asian,28,8/24/2018,"$61,410 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03758,Liam Zhang,Director,Marketing,Research & Development,Male,Asian,29,9/15/2021,"$199,783 ",0.21,United States,Chicago,4/10/2022,41.8336152,-87.8967698
E03774,Hannah Mejia,System Administrator,Marketing,Corporate,Female,Latino,47,3/13/1999,"$239,394 ",0.32,United States,Austin,,30.3076576,-97.9205502
E03778,Luke Vu,Senior Manager,Marketing,Speciality Products,Male,Asian,52,6/4/2018,"$154,884 ",0.1,China,Shanghai,,31.2239286,121.147112
E03795,Hazel Young,Senior Manager,Sales,Speciality Products,Female,Black,30,8/13/2017,"$154,624 ",0.15,United States,Austin,,30.3076576,-97.9205502
E03799,Natalie Hwang,Senior Analyst,Finance,Speciality Products,Female,Asian,63,12/31/1999,"$89,523 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03802,Thomas Vazquez,Director,Engineering,Corporate,Male,Latino,46,7/19/2014,"$173,629 ",0.21,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E03805,Autumn Gonzales,Analyst II,Sales,Corporate,Female,Latino,34,6/6/2012,"$72,126 ",0.0,Brazil,Manaus,,-3.0446589,-60.0495051
E03807,Kennedy Do,Computer Systems Manager,IT,Manufacturing,Female,Asian,42,10/15/2005,"$67,398 ",0.07,United States,Phoenix,,33.6049778,-112.4546902
E03807,Noah Chen,Senior Manager,Marketing,Manufacturing,Male,Asian,63,3/1/2015,"$148,321 ",0.15,China,Beijing,,39.9384171,116.0678242
E03816,Leilani Chow,Director,Human Resources,Corporate,Female,Asian,27,2/23/2021,"$199,041 ",0.16,China,Beijing,,39.9384171,116.0678242
E03824,Penelope Coleman,Analyst,Finance,Corporate,Female,Black,36,8/27/2021,"$48,906 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03824,Jameson Martin,Technical Architect,IT,Corporate,Male,Caucasian,37,2/15/2008,"$71,695 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03830,Eva Coleman,Director,IT,Research & Development,Female,Black,37,9/20/2009,"$167,199 ",0.2,United States,Seattle,,47.606209,-122.332069
E03830,Madison Her,Technical Architect,IT,Speciality Products,Female,Asian,56,6/22/1996,"$82,806 ",0.0,United States,Seattle,,47.606209,-122.332069
E03834,Anthony Carter,Director,Engineering,Speciality Products,Male,Caucasian,41,3/15/2007,"$155,926 ",0.24,United States,Columbus,5/30/2008,39.9828348,-83.1556352
E03838,Madeline Walker,Senior Analyst,Finance,Speciality Products,Female,Caucasian,34,6/13/2018,"$77,203 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03849,Harper Chin,Quality Engineer,Engineering,Manufacturing,Female,Asian,50,7/9/2002,"$92,209 ",0.0,China,Shanghai,,31.2239286,121.147112
E03849,Evelyn Jung,Analyst,Sales,Research & Development,Female,Asian,30,2/14/2021,"$48,340 ",0.0,China,Beijing,,39.9384171,116.0678242
E03854,Camila Li,Senior Manager,IT,Research & Development,Female,Asian,60,7/24/2010,"$126,911 ",0.1,China,Shanghai,,31.2239286,121.147112
E03858,John Cho,Director,Human Resources,Speciality Products,Male,Asian,47,11/3/2019,"$195,385 ",0.21,China,Chengdu,,30.6584246,103.9107386
E03863,Madeline Watson,Account Representative,Sales,Research & Development,Female,Black,40,5/27/2009,"$62,411 ",0.0,United States,Miami,8/14/2021,25.7823843,-80.3118592
E03864,Ella Hunter,Analyst,Finance,Manufacturing,Female,Caucasian,51,1/18/2017,"$53,799 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03866,Jordan Zhu,Senior Manager,Marketing,Manufacturing,Male,Asian,32,1/29/2017,"$143,970 ",0.12,United States,Seattle,12/9/2017,47.606209,-122.332069
E03870,Madeline Allen,Cloud Infrastructure Architect,IT,Manufacturing,Female,Caucasian,30,2/3/2020,"$94,652 ",0.0,United States,Seattle,,47.606209,-122.332069
E03875,Aurora Simmons,Development Engineer,Engineering,Corporate,Female,Caucasian,51,12/22/1995,"$96,475 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03880,Samantha Woods,Analyst,Accounting,Speciality Products,Female,Caucasian,56,12/25/2019,"$54,829 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03881,Andrew Reed,System Administrator,IT,Corporate,Male,Black,28,6/17/2019,"$65,341 ",0.0,United States,Miami,4/11/2022,25.7823843,-80.3118592
E03889,Caleb Flores,Manager,Human Resources,Manufacturing,Male,Latino,34,8/13/2013,"$113,909 ",0.06,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E03890,Nevaeh Jones,System Administrator,Sales,Manufacturing,Female,Caucasian,31,8/20/2020,"$219,693 ",0.3,United States,Austin,,30.3076576,-97.9205502
E03890,Everett Khan,Solutions Architect,IT,Manufacturing,Male,Asian,43,1/18/2017,"$86,417 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03893,Alice Xiong,System Administrator,Engineering,Manufacturing,Female,Asian,55,9/2/2018,"$221,465 ",0.34,China,Chengdu,,30.6584246,103.9107386
E03894,Charlotte Chang,Manager,Sales,Research & Development,Female,Asian,50,5/7/2000,"$106,428 ",0.07,United States,Chicago,,41.8336152,-87.8967698
E03901,Luca Truong,Director,Marketing,Corporate,Male,Asian,45,12/11/2004,"$168,846 ",0.24,China,Chongqing,,29.5548108,106.3837459
E03902,Madison Hunter,Network Administrator,IT,Corporate,Female,Caucasian,40,2/5/2012,"$61,523 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03904,Hunter Ortiz,Senior Analyst,Finance,Corporate,Male,Latino,46,1/20/2013,"$86,061 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E03906,Piper Richardson,Senior Analyst,Sales,Corporate,Female,Caucasian,38,1/27/2008,"$80,024 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E03907,Camila Watson,System Administrator,Finance,Speciality Products,Female,Caucasian,32,1/2/2018,"$190,253 ",0.33,United States,Austin,,30.3076576,-97.9205502
E03908,Miles Evans,Network Architect,IT,Manufacturing,Male,Caucasian,54,10/24/1994,"$87,216 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03910,Nova Hsu,Manager,Human Resources,Speciality Products,Female,Asian,32,1/3/2017,"$101,870 ",0.1,United States,Phoenix,,33.6049778,-112.4546902
E03912,Carter Turner,Senior Analyst,Marketing,Corporate,Male,Caucasian,33,11/17/2015,"$91,632 ",0.0,United States,Phoenix,,33.6049778,-112.4546902
E03919,Grayson Chan,Engineering Manager,Engineering,Speciality Products,Male,Asian,46,10/20/2011,"$114,250 ",0.14,China,Chengdu,,30.6584246,103.9107386
E03928,Miles Dang,IT Coordinator,IT,Speciality Products,Male,Asian,61,9/24/2000,"$40,063 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03935,Cora Jiang,System Administrator,IT,Corporate,Female,Asian,53,4/30/2008,"$182,202 ",0.3,United States,Austin,,30.3076576,-97.9205502
E03941,Isla Han,Technical Architect,IT,Manufacturing,Female,Asian,58,6/18/2005,"$86,089 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03947,Logan Soto,System Administrator,Finance,Research & Development,Male,Latino,36,8/18/2018,"$223,404 ",0.32,United States,Columbus,,39.9828348,-83.1556352
E03956,Sophia Roberts,Senior Manager,Sales,Research & Development,Female,Caucasian,62,8/2/1999,"$137,995 ",0.14,United States,Austin,,30.3076576,-97.9205502
E03968,Joshua Chin,Senior Manager,Marketing,Manufacturing,Male,Asian,60,7/26/2021,"$121,480 ",0.14,United States,Phoenix,,33.6049778,-112.4546902
E03971,Lillian Chen,Senior Manager,Marketing,Research & Development,Female,Asian,25,4/9/2020,"$157,057 ",0.1,United States,Columbus,,39.9828348,-83.1556352
E03972,Jordan Gomez,Senior Analyst,Accounting,Research & Development,Male,Latino,58,9/15/1994,"$98,769 ",0.0,Brazil,Rio de Janerio,10/3/2016,-22.9140457,-43.6107907
E03980,Lydia Huynh,Account Representative,Sales,Speciality Products,Female,Asian,45,8/16/2000,"$60,113 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03981,Eliana Li,Test Engineer,Engineering,Research & Development,Female,Asian,63,5/7/2018,"$67,987 ",0.0,United States,Miami,,25.7823843,-80.3118592
E03984,Hailey Foster,Controls Engineer,Engineering,Manufacturing,Female,Black,55,3/21/2021,"$95,562 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E03988,Dominic Thomas,Analyst II,Marketing,Manufacturing,Male,Caucasian,48,9/28/2005,"$74,655 ",0.0,United States,Austin,,30.3076576,-97.9205502
E03994,Henry Jung,Automation Engineer,Engineering,Manufacturing,Male,Asian,57,2/26/2018,"$103,183 ",0.0,United States,Austin,7/9/2021,30.3076576,-97.9205502
E04000,Skylar Carrillo,Engineering Manager,Engineering,Corporate,Female,Latino,44,12/18/2008,"$92,753 ",0.13,United States,Austin,6/24/2021,30.3076576,-97.9205502
E04004,Everleigh Shah,Test Engineer,Engineering,Research & Development,Female,Asian,36,12/14/2018,"$96,757 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04005,Lincoln Wong,Senior Analyst,Finance,Corporate,Male,Asian,49,6/7/2019,"$80,700 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04018,Emery Ford,Analyst II,Marketing,Corporate,Female,Caucasian,39,4/18/2017,"$58,745 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04029,Jayden Jimenez,Manager,Human Resources,Corporate,Male,Latino,46,9/24/2011,"$102,167 ",0.06,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04032,Emery Zhang,Field Engineer,Engineering,Corporate,Female,Asian,45,2/28/2012,"$89,659 ",0.0,China,Beijing,,39.9384171,116.0678242
E04035,Ava Thompson,Senior Manager,Finance,Manufacturing,Female,Asian,42,3/18/2011,"$150,034 ",0.12,China,Beijing,,39.9384171,116.0678242
E04035,Penelope Johnson,Senior Analyst,Marketing,Research & Development,Female,Caucasian,34,6/25/2012,"$83,066 ",0.0,United States,Chicago,6/5/2013,41.8336152,-87.8967698
E04037,Roman Martinez,Senior Manager,Finance,Research & Development,Male,Latino,31,9/19/2015,"$145,846 ",0.15,Brazil,Manaus,,-3.0446589,-60.0495051
E04041,Clara Huynh,IT Coordinator,IT,Speciality Products,Female,Asian,39,11/18/2020,"$48,415 ",0.0,China,Shanghai,,31.2239286,121.147112
E04048,Julian Lee,IT Systems Architect,IT,Corporate,Male,Asian,51,1/17/2003,"$91,399 ",0.0,United States,Seattle,,47.606209,-122.332069
E04072,Emery Mitchell,System Administrator,Finance,Manufacturing,Female,Caucasian,48,6/2/2018,"$231,567 ",0.36,United States,Seattle,,47.606209,-122.332069
E04079,Christopher Butler,Network Architect,IT,Manufacturing,Male,Caucasian,41,10/5/2017,"$67,468 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04087,Adam Kaur,Manager,IT,Corporate,Male,Asian,60,1/29/2000,"$109,059 ",0.07,China,Chengdu,,30.6584246,103.9107386
E04088,Ezra Liang,System Administrator,Finance,Research & Development,Male,Asian,52,5/26/1997,"$216,999 ",0.37,United States,Miami,,25.7823843,-80.3118592
E04089,Sebastian Fong,Senior Manager,IT,Manufacturing,Male,Asian,46,12/16/2017,"$136,716 ",0.12,United States,Austin,,30.3076576,-97.9205502
E04095,Ryan Holmes,Senior Manager,Marketing,Speciality Products,Male,Caucasian,45,1/11/2018,"$127,422 ",0.15,United States,Columbus,,39.9828348,-83.1556352
E04095,Sadie Patterson,Senior Analyst,Accounting,Speciality Products,Female,Caucasian,38,7/24/2020,"$89,390 ",0.0,United States,Seattle,,47.606209,-122.332069
E04101,Olivia Harris,Director,Sales,Speciality Products,Female,Caucasian,63,6/14/2020,"$181,216 ",0.27,United States,Columbus,,39.9828348,-83.1556352
E04103,Isabella Soto,System Administrator,Finance,Corporate,Female,Latino,27,12/15/2021,"$255,369 ",0.33,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04105,Theodore Dinh,Technical Architect,IT,Manufacturing,Male,Asian,59,11/29/1997,"$99,975 ",0.0,China,Chongqing,,29.5548108,106.3837459
E04108,Jade Figueroa,Senior Analyst,Sales,Manufacturing,Female,Latino,33,5/14/2012,"$88,343 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04109,Leah Bryant,IT Coordinator,IT,Manufacturing,Female,Caucasian,55,4/30/2004,"$40,124 ",0.0,United States,Austin,,30.3076576,-97.9205502
E04112,Axel Chu,Systems Analyst,IT,Research & Development,Male,Asian,43,5/4/2018,"$59,888 ",0.0,China,Beijing,,39.9384171,116.0678242
E04114,Christopher Lim,Director,IT,Research & Development,Male,Asian,55,3/13/2007,"$184,648 ",0.24,China,Shanghai,,31.2239286,121.147112
E04116,David Barnes,Director,IT,Corporate,Male,Caucasian,64,11/3/2013,"$186,503 ",0.24,United States,Columbus,,39.9828348,-83.1556352
E04123,Andrew Holmes,System Administrator,IT,Speciality Products,Male,Black,59,12/30/2010,"$246,619 ",0.36,United States,Miami,,25.7823843,-80.3118592
E04126,Dominic Baker,Senior Analyst,Accounting,Manufacturing,Male,Black,51,10/9/2020,"$91,853 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04127,Emery Acosta,System Administrator,Sales,Research & Development,Female,Latino,42,9/11/2013,"$181,452 ",0.3,United States,Columbus,,39.9828348,-83.1556352
E04128,Jacob Doan,Analyst II,Sales,Speciality Products,Male,Asian,55,8/2/2021,"$67,130 ",0.0,United States,Miami,,25.7823843,-80.3118592
E04130,Elias Figueroa,Senior Manager,Finance,Corporate,Male,Latino,45,12/24/2021,"$144,754 ",0.15,United States,Phoenix,,33.6049778,-112.4546902
E04131,Ruby Choi,Analyst,Accounting,Manufacturing,Female,Asian,40,12/6/2018,"$57,225 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04131,Cora Rivera,Senior Analyst,Marketing,Corporate,Female,Latino,42,1/2/2021,"$94,430 ",0.0,United States,Seattle,,47.606209,-122.332069
E04132,Kinsley Henry,Director,Marketing,Manufacturing,Female,Black,45,2/29/2008,"$150,577 ",0.25,United States,Miami,,25.7823843,-80.3118592
E04136,Mason Cao,Analyst II,Finance,Corporate,Male,Asian,52,9/14/2017,"$74,449 ",0.0,China,Beijing,,39.9384171,116.0678242
E04150,Natalia Vu,Analyst,Accounting,Research & Development,Female,Asian,54,12/29/2006,"$55,518 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04152,Adeline Huang,Controls Engineer,Engineering,Manufacturing,Female,Asian,34,12/16/2019,"$99,989 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04155,Dylan Dominguez,Senior Analyst,Marketing,Research & Development,Male,Latino,42,4/7/2015,"$99,697 ",0.0,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04157,William Cao,Senior Analyst,Marketing,Manufacturing,Male,Asian,63,2/12/2017,"$77,629 ",0.0,China,Beijing,,39.9384171,116.0678242
E04163,David Herrera,Engineering Manager,Engineering,Speciality Products,Male,Latino,32,10/9/2021,"$102,298 ",0.13,Brazil,Rio de Janerio,,-22.9140457,-43.6107907
E04165,Sophie Vang,Senior Manager,Marketing,Manufacturing,Female,Asian,25,9/14/2021,"$136,810 ",0.14,China,Chongqing,,29.5548108,106.3837459
E04167,Henry Alvarez,Senior Business Partner,Human Resources,Manufacturing,Male,Latino,48,4/12/2005,"$87,158 ",0.0,Brazil,Manaus,,-3.0446589,-60.0495051
E04168,Mila Juarez,Manager,Sales,Speciality Products,Female,Latino,38,9/21/2017,"$119,647 ",0.09,Brazil,Sao Paulo,,-23.6820636,-46.9249441
E04170,Grayson Chin,System Administrator,IT,Research & Development,Male,Asian,26,5/9/2020,"$256,561 ",0.39,United States,Austin,,30.3076576,-97.9205502
E04174,Maverick Henry,Computer Systems Manager,IT,Research & Development,Male,Caucasian,26,7/10/2019,"$69,110 ",0.05,United States,Chicago,,41.8336152,-87.8967698
E04189,Ariana Kim,Network Architect,IT,Manufacturing,Female,Asian,33,6/29/2014,"$96,366 ",0.0,China,Chengdu,,30.6584246,103.9107386
E04194,Madison Kumar,Director,Accounting,Speciality Products,Female,Asian,55,10/17/2010,"$188,727 ",0.23,China,Chengdu,,30.6584246,103.9107386
E04207,John Contreras,Analyst II,Marketing,Manufacturing,Male,Latino,35,5/15/2011,"$66,889 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04213,Hailey Xi,Manager,Accounting,Corporate,Female,Asian,52,11/19/2021,"$111,006 ",0.08,China,Chongqing,,29.5548108,106.3837459
E04217,Lydia Williams,System Administrator,IT,Manufacturing,Female,Black,35,10/29/2014,"$91,592 ",0.0,United States,Chicago,,41.8336152,-87.8967698
E04221,Roman King,Analyst II,Finance,Corporate,Male,Caucasian,60,8/16/2007,"$58,671 ",0.0,United States,Columbus,,39.9828348,-83.1556352
E04222,Quinn Xiong,Test Engineer,Engineering,Research & Development,Female,Asian,55,9/8/2013,"$73,248 ",0.0,United States,Columbus,,39.9828348,-83.1556352
